datetime,date,name,gain,rank,p
2023-01-10T08:04:32.972515,2023-01-07,Josef Středula,0.0,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,1.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,2.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,3.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,4.0,0.0193
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,5.0,0.1528
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,6.0,0.8766
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,7.0,0.9956
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,8.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Marek Hilšer,4.0,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,1.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,2.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,3.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,4.0,0.588
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,5.0,0.9394
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,6.0,0.9984
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,7.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,8.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Pavel Fischer,7.0,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,1.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,2.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,3.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,4.0,0.3927
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,5.0,0.9056
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,6.0,0.997
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,7.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,8.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Jaroslav Bašta,6.5,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,1.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,2.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,3.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,4.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,5.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,6.0,0.0015
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,7.0,0.0923
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,8.0,0.931
2023-01-10T08:04:32.972515,2023-01-07,Tomáš Zima,0.8,9.0,1.0
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,1.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,2.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,3.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,4.0,0.0
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,5.0,0.0022
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,6.0,0.1265
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,7.0,0.912
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,8.0,0.9972
2023-01-10T08:04:32.972515,2023-01-07,Karel Diviš,2.2,9.0,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,1,0.894
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,2,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,3,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,4,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,5,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,6,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,7,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,8,1.0
2023-01-12T19:40:05.833368,2023-01-12,Petr Pavel,33.65,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,1,0.106
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,2,0.9998
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,3,1.0
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,4,1.0
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,5,1.0
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,6,1.0
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,7,1.0
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,8,1.0
2023-01-12T19:40:05.833368,2023-01-12,Andrej Babiš,29.26,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,1,0.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,2,0.0002
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,3,1.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,4,1.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,5,1.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,6,1.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,7,1.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,8,1.0
2023-01-12T19:40:05.833368,2023-01-12,Danuše Nerudová,18.44,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,1,0.0
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,2,0.0
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,3,0.0
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,4,0.0
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,5,0.0
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,6,0.0
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,7,0.0005
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,8,0.1178
2023-01-12T19:40:05.833368,2023-01-12,Josef Středula,0.0,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,1,0.0
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,2,0.0
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,3,0.0
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,4,0.0043
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,5,0.0586
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,6,0.881
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,7,0.9978
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,8,0.9999
2023-01-12T19:40:05.833368,2023-01-12,Marek Hilšer,3.31,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,1,0.0
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,2,0.0
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,3,0.0
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,4,0.5303
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,5,0.9736
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,6,0.9999
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,7,1.0
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,8,1.0
2023-01-12T19:40:05.833368,2023-01-12,Pavel Fischer,6.64,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,1,0.0
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,2,0.0
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,3,0.0
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,4,0.4654
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,5,0.9674
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,6,0.9996
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,7,1.0
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,8,1.0
2023-01-12T19:40:05.833368,2023-01-12,Jaroslav Bašta,6.48,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,1,0.0
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,2,0.0
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,3,0.0
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,4,0.0
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,5,0.0
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,6,0.0007
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,7,0.0721
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,8,0.8869
2023-01-12T19:40:05.833368,2023-01-12,Tomáš Zima,0.51,9,1.0
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,1,0.0
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,2,0.0
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,3,0.0
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,4,0.0
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,5,0.0004
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,6,0.1188
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,7,0.9296
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,8,0.9954
2023-01-12T19:40:05.833368,2023-01-12,Karel Diviš,1.78,9,1.0
